"source";"user_id";"created_at";"screen_name";"text";"retweet_count";"reply_to_user_id";"is_retweet";"favorite_count"
"Twitter for iPhone";"999578121123848192";2020-01-24 12:13:21;"GiuseppeConteIT";"Un grande in bocca al lupo ai 326 giovani ufficiali allievi che stanno frequentando la Scuola Ufficiali Carabinieri. Vi attende una sfida delicata. Vi auguro di affrontarla con il coraggio e la dedizione che, da sempre, guidano le donne e gli uomini dell’Arma dei @_Carabinieri_ https://t.co/TijWlt3SVn";110;NA;FALSE;458
"Twitter for iPhone";"999578121123848192";2020-01-24 11:07:00;"GiuseppeConteIT";"Il Presidente @GiuseppeConteIT interviene all'inaugurazione dell'Anno accademico della Scuola Ufficiali @_Carabinieri_ 
<U+0001F534>Diretta https://t.co/TOqOIE3php";23;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-24 10:22:43;"GiuseppeConteIT";"Lo squadrone a cavallo rende gli onori al Presidente del Consiglio dei Ministri @GiuseppeConteIT, giunto alla Scuola Ufficiali #Carabinieri, per la cerimonia di apertura del nuovo #AnnoAccademicoCC #24gennaio #Roma https://t.co/HbbRuRpBl1";37;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-24 08:50:55;"GiuseppeConteIT";"Si riparte dopo un’altra giornata molto intensa. Ieri tanti i dossier affrontati, fino a tarda notte, e numerose le misure adottate: https://t.co/9Hf9BlXv0B https://t.co/MySPhb8yHQ";142;NA;FALSE;557
"Twitter for iPhone";"999578121123848192";2020-01-23 22:51:21;"GiuseppeConteIT";"Abbiamo appena approvato il decreto che stanzia 3 miliardi per la riduzione del cuneo fiscale, mettendo più soldi nelle buste paga di 16 milioni di lavoratrici e lavoratori. Andiamo avanti rispondendo ai bisogni dei cittadini con serietà e fatti concreti";504;NA;FALSE;2408
"Twitter for iPhone";"999578121123848192";2020-01-23 13:59:59;"GiuseppeConteIT";"Grazie di cuore @GiuseppeConteIT @luigidimaio per la grande umanità che vi contradistingue negli occhi del Albania in questi momenti difficilissimi dopo il terremoto del novembre scorso, che senza l’Italia e la vostra grande disponibilità ad aiutarci sarebbero insormontabili<U+0001F64F> https://t.co/GXjry4sL3x";200;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-22 09:58:38;"GiuseppeConteIT";"La mia intervista di questa mattina a @rtl1025: https://t.co/8OxIucJH68 https://t.co/b4tPHCXU7p";80;NA;FALSE;277
"Twitter for iPhone";"999578121123848192";2020-01-22 07:15:13;"GiuseppeConteIT";"<U+0001F534> Ora ospite di #nonstopnews in diretta il Presidente del Consiglio @GiuseppeConteIT <U+0001F399><U+FE0F> https://t.co/qQrb3A20OX";34;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-21 18:51:45;"GiuseppeConteIT";"Domani mattina alle 8 in diretta su @rtl1025 #nonstopnews https://t.co/MjLM40P17J";78;NA;FALSE;311
"Twitter for iPhone";"999578121123848192";2020-01-20 16:50:52;"GiuseppeConteIT";"Questa sera sarò ospite di @petergomezblog per la prima puntata del programma #SonoLeVenti. Dalle 20 sul @nove https://t.co/NaE4orvxmr";215;NA;FALSE;723
"Twitter for iPhone";"999578121123848192";2020-01-19 19:02:50;"GiuseppeConteIT";"<U+0001F534>In diretta il punto stampa del Presidente @GiuseppeConteIT al termine dei lavori della Conferenza di Berlino sulla libia #BerlinConference https://t.co/y4t85Vy4Oz";65;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-19 17:55:41;"GiuseppeConteIT";"Eventually the members of the Joint Military Committee were appointed. Let’s keep the momentum. 
#BerlinConference";34;"999578121123848192";FALSE;131
"Twitter for iPhone";"999578121123848192";2020-01-19 17:55:41;"GiuseppeConteIT";"Finalmente sono stati nominati i componenti del Comitato militare congiunto per la Libia. Avanti così. 
#BerlinConference";163;NA;FALSE;604
"Twitter for iPhone";"999578121123848192";2020-01-19 16:54:54;"GiuseppeConteIT";"Italy believes in the force of diplomacy and politics, and deems that the military solution is not acceptable. We should all share this objective in #Berlin 
#BerlinConference";41;"999578121123848192";FALSE;144
"Twitter for iPhone";"999578121123848192";2020-01-19 16:54:53;"GiuseppeConteIT";"We are working for an effective cease-fire and for enhancing the political process to relaunch the functions of the Presidential Council and the Libyan Government, in view of a season of political, institutional, economic and security reforms.";78;NA;FALSE;276
"Twitter for iPhone";"999578121123848192";2020-01-19 16:54:27;"GiuseppeConteIT";"L'Italia crede nella forza della diplomazia e della politica, e ritiene inaccettabile la soluzione militare. Tutti dobbiamo condividere questo obiettivo a #Berlino 
#BerlinConference";63;"999578121123848192";FALSE;259
"Twitter for iPhone";"999578121123848192";2020-01-19 16:54:26;"GiuseppeConteIT";"Lavoriamo per un efficace cessate il fuoco e per alimentare un processo politico in modo da rilanciare le funzioni del Consiglio presidenziale libico e del Governo libico per una stagione di riforme che riguardino il piano politico-istituzionale, economico, di sicurezza.";156;NA;FALSE;660
"Twitter for iPhone";"999578121123848192";2020-01-19 16:02:20;"GiuseppeConteIT";"A Berlino per la conferenza sulla Libia con il Ministro degli Esteri @luigidimaio. Confidiamo che questo summit possa rappresentare una tappa importante per giungere ad una soluzione politica della crisi libica. Un percorso al quale l'Italia ha sempre lavorato con determinazione. https://t.co/8FSbGnF80j";184;NA;FALSE;630
"Twitter for iPhone";"999578121123848192";2020-01-17 20:54:59;"GiuseppeConteIT";"Meno tasse e più soldi a fine mese per i lavoratori, un Paese più equo, un fisco più semplice. L’intervento sul cuneo fiscale del Governo riguarderà ben 16 milioni di italiani: https://t.co/Eqq53NTx13 https://t.co/2xClStJgV3";343;NA;FALSE;1168
"Twitter for iPhone";"999578121123848192";2020-01-17 10:22:15;"GiuseppeConteIT";"Via libera oggi dal Cdm a ulteriori 208 milioni di euro per le 12 regioni colpite dal maltempo a novembre: Abruzzo, Basilicata, Calabria, Campania, Emilia-Romagna, Friuli-Venezia Giulia, Liguria, Marche, Piemonte, Puglia, Toscana e Veneto. Dal Governo sempre massima attenzione";258;NA;FALSE;933
"Twitter for iPhone";"999578121123848192";2020-01-16 16:05:49;"GiuseppeConteIT";"<U+0001F534>In diretta da Algeri, il punto stampa del Presidente @GiuseppeConteIT https://t.co/Gn1blSfpXJ";29;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-16 12:01:08;"GiuseppeConteIT";"Lo Stato e i cittadini di #Foggia non abbassano la testa. Gli inquirenti sono già al lavoro e non daremo tregua a chi pensa, con la violenza, di esiliare legalità, libertà e giustizia. Vinceremo insieme questa battaglia";202;NA;FALSE;665
"Twitter for iPhone";"999578121123848192";2020-01-16 11:07:35;"GiuseppeConteIT";"Appena arrivato ad Algeri, al lavoro per rafforzare i nostri rapporti bilaterali e per affrontare ancora il dossier libico in vista della conferenza di Berlino https://t.co/HU9WgNBHgm";178;NA;FALSE;761
"Twitter for iPhone";"999578121123848192";2020-01-16 06:42:26;"GiuseppeConteIT";"Nella giornata di giovedì 16 gennaio, il Presidente @GiuseppeConteIT sarà in visita ad Algeri, dove incontrerà il Presidente della Repubblica Algerina Democratica e Popolare, Abdelmadjid Tebboune, e il Primo ministro Abdelaziz Djerad https://t.co/3leYv6MenO";58;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-15 21:31:32;"GiuseppeConteIT";"L’Italia venerdì avrà il “Coordinatore nazionale per la lotta contro l’antisemitismo”. Al Consiglio dei Ministri nomineremo la professoressa Milena Santerini";272;NA;FALSE;1390
"Twitter for iPhone";"999578121123848192";2020-01-15 19:06:09;"GiuseppeConteIT";"Oggi riunione della Conferenza Stato - Regioni, la prima del 2020, anno in cui festeggiamo i 50 anni dell'istituzione delle Regioni a statuto ordinario. Lavoriamo insieme per rispondere alle varie istanze e ai bisogni delle comunità territoriali https://t.co/N2okHWvX47";91;NA;FALSE;318
"Twitter for iPhone";"999578121123848192";2020-01-15 18:36:40;"GiuseppeConteIT";"It was a pleasure to welcome @MinPres in Rome. We discussed about the latest developments in Libya and Iran/Iraq. We exchanged views on the priorities of the EU agenda on migration, climate change, Brexit, Conference on the future of the EU and economic issues. https://t.co/PwRUCRgEyP";75;NA;FALSE;296
"Twitter for iPhone";"999578121123848192";2020-01-15 16:42:34;"GiuseppeConteIT";"The Netherlands and Italy have an excellent relationship, so it was great to visit my Italian counterpart @GiuseppeConteIT in Rome. Among other things, we discussed our countries’ priorities for the EU’s Strategic Agenda, such as security, migration and climate action. https://t.co/vQQCPOVQLF";64;NA;TRUE;0
"Twitter for iPhone";"999578121123848192";2020-01-15 14:28:10;"GiuseppeConteIT";"<U+0001F534>In diretta le dichiarazioni alla stampa del Presidente @GiuseppeConteIT e del Primo Ministro del Regno dei Paesi Bassi, @MinPres Mark Rutte https://t.co/BaCZT0LZfe";26;NA;TRUE;0
